DepartmentID,DepartmentName,City,State,Country,Budget,ManagerID
IT-SY-52807,IT and Technology,Kolkata,West Bengal,India,205505,man-489552
MA-CU-57379,Management,Chennai,Tamil Nadu,India,185617,man-802811
MA-OP-16588,Management,Hyderabad,Telangana,India,302309,man-867591
MA-FI-24981,Management,Gurgaon,Haryana,India,120848,man-803269
IT-DA-37789,IT and Technology,Pune,Maharashtra,India,239173,man-472741
IT-SO-90174,IT and Technology,Noida,Uttar Pradesh,India,105430,man-268833
MA-HU-29289,Management,Hyderabad,Telangana,India,427898,man-635053
IT-SY-55123,IT and Technology,Ahmedabad,Gujarat,India,218742,man-313308
IT-FR-48285,IT and Technology,Bengaluru,Karnataka,India,138332,man-351814
MA-IT-18979,Management,Vadodara,Gujarat,India,444406,man-370887
IT-DA-11664,IT and Technology,Kolkata,West Bengal,India,361814,man-887365
IT-DA-88472,IT and Technology,Pune,Maharashtra,India,184786,man-498949
IT-SY-19119,IT and Technology,Gurgaon,Haryana,India,239361,man-972345
IT-DA-57664,IT and Technology,Chandigarh,Chandigarh,India,383396,man-679851
MA-CU-95497,Management,Jaipur,Rajasthan,India,170932,man-990461
IT-DA-60422,IT and Technology,Pune,Maharashtra,India,244944,man-223287
IT-CL-26013,IT and Technology,Kolkata,West Bengal,India,307260,man-186452
IT-CY-44715,IT and Technology,Visakhapatnam,Andhra Pradesh,India,489177,man-969080
MA-PR-24818,Management,Pune,Maharashtra,India,153226,man-783570
MA-OP-28177,Management,Kolkata,West Bengal,India,369859,man-148300
IT-CL-57287,IT and Technology,Vadodara,Gujarat,India,186990,man-702894
MA-HU-17123,Management,Gurgaon,Haryana,India,293551,man-328979
MA-SA-69527,Management,Nagpur,Maharashtra,India,436777,man-486012
MA-SA-15577,Management,Kolkata,West Bengal,India,363005,man-387681
MA-OP-84931,Management,Mumbai,Maharashtra,India,143457,man-832072
IT-NE-50070,IT and Technology,Visakhapatnam,Andhra Pradesh,India,490062,man-280513
IT-SO-41684,IT and Technology,Mumbai,Maharashtra,India,235693,man-889395
MA-PR-98001,Management,Mumbai,Maharashtra,India,360089,man-136848
IT-CL-90180,IT and Technology,Chennai,Tamil Nadu,India,342065,man-335765
IT-DA-67245,IT and Technology,Mumbai,Maharashtra,India,353956,man-705274
IT-IT-28020,IT and Technology,Bengaluru,Karnataka,India,290174,man-636293
MA-PR-72550,Management,Delhi,Delhi,India,144678,man-842916
IT-DE-84717,IT and Technology,Coimbatore,Tamil Nadu,India,167391,man-268697
IT-DE-86392,IT and Technology,Kolkata,West Bengal,India,118730,man-996949
IT-SY-40379,IT and Technology,Visakhapatnam,Andhra Pradesh,India,339324,man-186866
IT-CY-11844,IT and Technology,Gurgaon,Haryana,India,199753,man-807642
IT-IT-41654,IT and Technology,Indore,Madhya Pradesh,India,446159,man-543523
MA-CU-67188,Management,Nagpur,Maharashtra,India,303129,man-929486
IT-DA-39791,IT and Technology,Nagpur,Maharashtra,India,133204,man-322548
MA-OP-71433,Management,Indore,Madhya Pradesh,India,402878,man-548533
MA-MA-87045,Management,Bhopal,Madhya Pradesh,India,111053,man-973290
MA-MA-20403,Management,Delhi,Delhi,India,428827,man-336083
IT-DA-89212,IT and Technology,Pune,Maharashtra,India,300090,man-701699
MA-IT-94285,Management,Indore,Madhya Pradesh,India,147602,man-183182
MA-GE-61895,Management,Jaipur,Rajasthan,India,235387,man-296642
IT-NE-73405,IT and Technology,Chennai,Tamil Nadu,India,317644,man-178281
IT-SY-11817,IT and Technology,Lucknow,Uttar Pradesh,India,333114,man-736972
MA-CU-71082,Management,Pune,Maharashtra,India,246307,man-218584
IT-NE-97700,IT and Technology,Gurgaon,Haryana,India,260071,man-895225
IT-SY-79523,IT and Technology,Delhi,Delhi,India,429109,man-962609
MA-GE-48654,Management,Noida,Uttar Pradesh,India,444788,man-690025
IT-NE-36502,IT and Technology,Gurgaon,Haryana,India,454161,man-105553
MA-IT-26357,Management,Pune,Maharashtra,India,406829,man-724153
MA-HU-68805,Management,Chennai,Tamil Nadu,India,256726,man-657904
IT-DA-66376,IT and Technology,Jaipur,Rajasthan,India,412253,man-471721
IT-CY-91324,IT and Technology,Chandigarh,Chandigarh,India,323299,man-104496
IT-SY-86306,IT and Technology,Bhopal,Madhya Pradesh,India,472979,man-378841
IT-FR-73871,IT and Technology,Gurgaon,Haryana,India,147371,man-904344
MA-PR-14339,Management,Gurgaon,Haryana,India,454121,man-467850
IT-CY-64279,IT and Technology,Chennai,Tamil Nadu,India,284243,man-108233
MA-IT-27297,Management,Hyderabad,Telangana,India,401729,man-865766
MA-OP-50424,Management,Bhopal,Madhya Pradesh,India,345970,man-520298
MA-IT-82775,Management,Delhi,Delhi,India,127723,man-448236
IT-CY-78144,IT and Technology,Visakhapatnam,Andhra Pradesh,India,397056,man-143093
MA-IT-62449,Management,Pune,Maharashtra,India,424153,man-996686
MA-PR-41255,Management,Jaipur,Rajasthan,India,313900,man-914476
IT-CY-50815,IT and Technology,Lucknow,Uttar Pradesh,India,301594,man-906806
IT-DA-64120,IT and Technology,Coimbatore,Tamil Nadu,India,266910,man-401894
IT-DA-67814,IT and Technology,Coimbatore,Tamil Nadu,India,373793,man-475242
MA-PR-47748,Management,Visakhapatnam,Andhra Pradesh,India,291420,man-603271
IT-SY-12854,IT and Technology,Pune,Maharashtra,India,206628,man-453941
MA-CU-48561,Management,Chandigarh,Chandigarh,India,229659,man-536309
MA-PR-53816,Management,Noida,Uttar Pradesh,India,265468,man-473928
IT-CY-25875,IT and Technology,Kolkata,West Bengal,India,192381,man-911946
IT-SO-42764,IT and Technology,Noida,Uttar Pradesh,India,318475,man-660252
MA-FI-30710,Management,Kolkata,West Bengal,India,279149,man-171354
IT-DA-16637,IT and Technology,Indore,Madhya Pradesh,India,146907,man-302038
IT-DA-23415,IT and Technology,Visakhapatnam,Andhra Pradesh,India,106895,man-188782
IT-CL-88766,IT and Technology,Ahmedabad,Gujarat,India,175168,man-907804
IT-DA-39120,IT and Technology,Lucknow,Uttar Pradesh,India,195652,man-531436
MA-HU-20659,Management,Mumbai,Maharashtra,India,498479,man-671353
MA-GE-35850,Management,Nagpur,Maharashtra,India,346763,man-767603
MA-IT-89800,Management,Hyderabad,Telangana,India,248333,man-599261
IT-NE-11690,IT and Technology,Visakhapatnam,Andhra Pradesh,India,478440,man-665179
IT-SY-44907,IT and Technology,Chandigarh,Chandigarh,India,360091,man-431530
IT-CL-29862,IT and Technology,Delhi,Delhi,India,414553,man-481989
MA-HU-31918,Management,Coimbatore,Tamil Nadu,India,423260,man-570469
IT-CL-10068,IT and Technology,Bengaluru,Karnataka,India,118090,man-793695
MA-GE-80288,Management,Chennai,Tamil Nadu,India,158760,man-450112
IT-CL-35246,IT and Technology,Ahmedabad,Gujarat,India,302650,man-586855
MA-PR-23404,Management,Kolkata,West Bengal,India,381135,man-709403
IT-DE-22703,IT and Technology,Vadodara,Gujarat,India,421856,man-240732
MA-OP-92090,Management,Lucknow,Uttar Pradesh,India,115732,man-918509
MA-FI-42749,Management,Vadodara,Gujarat,India,116342,man-226940
IT-DA-91386,IT and Technology,Lucknow,Uttar Pradesh,India,213833,man-962724
MA-HU-72196,Management,Pune,Maharashtra,India,178137,man-696442
IT-DA-51743,IT and Technology,Kochi,Kerala,India,407656,man-896221
IT-DE-54337,IT and Technology,Gurgaon,Haryana,India,377797,man-921223
IT-CL-95005,IT and Technology,Vadodara,Gujarat,India,249847,man-847325
MA-GE-86834,Management,Kochi,Kerala,India,413610,man-366458
MA-GE-26195,Management,Nagpur,Maharashtra,India,387209,man-981144
MA-IT-26685,Management,Delhi,Delhi,India,490074,man-269168
IT-DE-12126,IT and Technology,Jaipur,Rajasthan,India,420459,man-832576
IT-DE-98657,IT and Technology,Gurgaon,Haryana,India,138748,man-292176
MA-CU-50034,Management,Chennai,Tamil Nadu,India,218622,man-535893
MA-CU-16081,Management,Indore,Madhya Pradesh,India,448470,man-885488
MA-PR-47794,Management,Delhi,Delhi,India,410335,man-344788
MA-PR-14192,Management,Nagpur,Maharashtra,India,317151,man-338154
IT-DA-24108,IT and Technology,Gurgaon,Haryana,India,281729,man-573746
IT-DE-26568,IT and Technology,Nagpur,Maharashtra,India,136432,man-837964
MA-CU-96912,Management,Bhopal,Madhya Pradesh,India,113953,man-822360
MA-GE-66405,Management,Bhopal,Madhya Pradesh,India,410975,man-605053
MA-CU-50479,Management,Jaipur,Rajasthan,India,289589,man-575317
IT-CY-95349,IT and Technology,Gurgaon,Haryana,India,434730,man-221901
IT-SO-38185,IT and Technology,Pune,Maharashtra,India,173531,man-640857
IT-FR-33397,IT and Technology,Mumbai,Maharashtra,India,284652,man-965211
IT-DE-39396,IT and Technology,Coimbatore,Tamil Nadu,India,493966,man-396726
MA-OP-89349,Management,Kochi,Kerala,India,140832,man-307283
IT-NE-50177,IT and Technology,Noida,Uttar Pradesh,India,308920,man-701790
IT-FR-78428,IT and Technology,Visakhapatnam,Andhra Pradesh,India,212316,man-710559
IT-IT-81679,IT and Technology,Visakhapatnam,Andhra Pradesh,India,192194,man-780899
IT-FR-62910,IT and Technology,Chandigarh,Chandigarh,India,479083,man-402273
IT-DA-23373,IT and Technology,Kochi,Kerala,India,282604,man-674431
IT-DA-55400,IT and Technology,Kolkata,West Bengal,India,475386,man-741182
MA-PR-84938,Management,Visakhapatnam,Andhra Pradesh,India,426007,man-188299
MA-IT-75230,Management,Visakhapatnam,Andhra Pradesh,India,120881,man-756226
IT-IT-80145,IT and Technology,Vadodara,Gujarat,India,224879,man-550167
IT-SO-95161,IT and Technology,Mumbai,Maharashtra,India,308157,man-708340
MA-GE-70001,Management,Coimbatore,Tamil Nadu,India,284971,man-459831
IT-SO-92830,IT and Technology,Pune,Maharashtra,India,104651,man-121930
MA-OP-90345,Management,Indore,Madhya Pradesh,India,163365,man-544594
IT-DA-96418,IT and Technology,Chennai,Tamil Nadu,India,225577,man-726639
IT-CL-47684,IT and Technology,Delhi,Delhi,India,361599,man-497902
IT-FR-11407,IT and Technology,Chennai,Tamil Nadu,India,326048,man-702755
MA-SA-55850,Management,Kochi,Kerala,India,218020,man-121777
IT-NE-44605,IT and Technology,Mumbai,Maharashtra,India,250840,man-308610
MA-GE-60806,Management,Kolkata,West Bengal,India,258238,man-772916
MA-PR-53955,Management,Lucknow,Uttar Pradesh,India,325887,man-838062
MA-CU-78122,Management,Delhi,Delhi,India,243426,man-753042
IT-CY-41313,IT and Technology,Jaipur,Rajasthan,India,352227,man-331308
MA-IT-12625,Management,Kolkata,West Bengal,India,144240,man-569595
IT-CY-64273,IT and Technology,Mumbai,Maharashtra,India,441626,man-177141
IT-DA-88764,IT and Technology,Coimbatore,Tamil Nadu,India,229193,man-913691
MA-IT-56266,Management,Delhi,Delhi,India,231557,man-388333
MA-OP-58975,Management,Bhopal,Madhya Pradesh,India,384629,man-433865
IT-CY-48225,IT and Technology,Kochi,Kerala,India,292141,man-381214
MA-HU-26932,Management,Indore,Madhya Pradesh,India,200672,man-912732
IT-CL-18371,IT and Technology,Lucknow,Uttar Pradesh,India,303237,man-853735
MA-HU-66073,Management,Hyderabad,Telangana,India,174032,man-307416
MA-SA-67009,Management,Visakhapatnam,Andhra Pradesh,India,225495,man-794443
IT-DA-44931,IT and Technology,Mumbai,Maharashtra,India,164150,man-902246
MA-FI-33597,Management,Lucknow,Uttar Pradesh,India,196987,man-846409
IT-SY-87248,IT and Technology,Bhopal,Madhya Pradesh,India,207058,man-747800
MA-OP-76260,Management,Noida,Uttar Pradesh,India,132527,man-578282
IT-FR-77903,IT and Technology,Visakhapatnam,Andhra Pradesh,India,374009,man-980431
IT-NE-35431,IT and Technology,Nagpur,Maharashtra,India,310609,man-707151
MA-OP-95309,Management,Indore,Madhya Pradesh,India,173368,man-130934
MA-HU-30264,Management,Pune,Maharashtra,India,141668,man-185800
MA-CU-10452,Management,Visakhapatnam,Andhra Pradesh,India,289648,man-469442
IT-SY-60934,IT and Technology,Bengaluru,Karnataka,India,127896,man-750186
MA-CU-52639,Management,Gurgaon,Haryana,India,409002,man-283956
IT-CY-77972,IT and Technology,Coimbatore,Tamil Nadu,India,155584,man-502985
IT-CL-76342,IT and Technology,Kolkata,West Bengal,India,170866,man-428699
IT-IT-80604,IT and Technology,Jaipur,Rajasthan,India,443770,man-143756
MA-PR-78917,Management,Delhi,Delhi,India,157022,man-834343
MA-PR-83219,Management,Lucknow,Uttar Pradesh,India,128504,man-312821
IT-DE-74166,IT and Technology,Chennai,Tamil Nadu,India,268165,man-432359
MA-PR-24630,Management,Kochi,Kerala,India,332003,man-816474
IT-NE-67529,IT and Technology,Coimbatore,Tamil Nadu,India,355025,man-509773
MA-PR-37467,Management,Visakhapatnam,Andhra Pradesh,India,203750,man-713825
IT-NE-53116,IT and Technology,Coimbatore,Tamil Nadu,India,316574,man-252240
IT-FR-21383,IT and Technology,Kochi,Kerala,India,321230,man-560697
MA-FI-14042,Management,Kochi,Kerala,India,233608,man-271578
IT-DA-94888,IT and Technology,Gurgaon,Haryana,India,371118,man-878178
MA-OP-27123,Management,Hyderabad,Telangana,India,259346,man-804281
IT-CL-46650,IT and Technology,Visakhapatnam,Andhra Pradesh,India,245334,man-907502
MA-HU-30514,Management,Vadodara,Gujarat,India,391884,man-455636
IT-DA-24136,IT and Technology,Lucknow,Uttar Pradesh,India,313800,man-271662
MA-CU-16494,Management,Kochi,Kerala,India,216966,man-748124
IT-NE-92024,IT and Technology,Lucknow,Uttar Pradesh,India,339704,man-295913
IT-DE-67096,IT and Technology,Noida,Uttar Pradesh,India,265951,man-857477
IT-SO-92659,IT and Technology,Indore,Madhya Pradesh,India,104714,man-774026
IT-SO-27332,IT and Technology,Delhi,Delhi,India,419228,man-840909
IT-FR-14685,IT and Technology,Bengaluru,Karnataka,India,469585,man-448881
MA-OP-41331,Management,Bhopal,Madhya Pradesh,India,457251,man-556910
MA-GE-49582,Management,Ahmedabad,Gujarat,India,142613,man-992336
MA-MA-66140,Management,Jaipur,Rajasthan,India,283861,man-901367
IT-IT-76005,IT and Technology,Kochi,Kerala,India,261922,man-516074
IT-CY-22568,IT and Technology,Nagpur,Maharashtra,India,271492,man-482310
MA-GE-81132,Management,Ahmedabad,Gujarat,India,239840,man-341671
MA-GE-83156,Management,Mumbai,Maharashtra,India,330935,man-843553
IT-DA-63941,IT and Technology,Chennai,Tamil Nadu,India,267365,man-422874
IT-NE-73099,IT and Technology,Gurgaon,Haryana,India,363276,man-183515
MA-SA-47147,Management,Ahmedabad,Gujarat,India,336519,man-133456
IT-IT-69606,IT and Technology,Nagpur,Maharashtra,India,290748,man-186077
MA-GE-97171,Management,Kochi,Kerala,India,214512,man-690956
MA-MA-44858,Management,Hyderabad,Telangana,India,196935,man-391032
IT-SY-42774,IT and Technology,Kolkata,West Bengal,India,456111,man-570337
IT-IT-96348,IT and Technology,Ahmedabad,Gujarat,India,196798,man-588522
IT-IT-28857,IT and Technology,Bhopal,Madhya Pradesh,India,430215,man-193842
IT-FR-13536,IT and Technology,Vadodara,Gujarat,India,379042,man-254592
IT-DE-18044,IT and Technology,Mumbai,Maharashtra,India,254205,man-872062
MA-OP-78026,Management,Bhopal,Madhya Pradesh,India,310802,man-308565
IT-FR-47432,IT and Technology,Pune,Maharashtra,India,220761,man-812014
MA-HU-42587,Management,Mumbai,Maharashtra,India,378247,man-719543
MA-HU-69531,Management,Gurgaon,Haryana,India,260522,man-199474
IT-CL-23135,IT and Technology,Noida,Uttar Pradesh,India,451167,man-190826
MA-PR-82890,Management,Jaipur,Rajasthan,India,360530,man-882502
IT-FR-78324,IT and Technology,Jaipur,Rajasthan,India,359893,man-599024
IT-SO-70916,IT and Technology,Vadodara,Gujarat,India,238610,man-828414
IT-SO-68985,IT and Technology,Kolkata,West Bengal,India,429977,man-765801
IT-DA-86272,IT and Technology,Chennai,Tamil Nadu,India,153930,man-713485
IT-IT-76833,IT and Technology,Hyderabad,Telangana,India,191900,man-917749
IT-CY-81264,IT and Technology,Kochi,Kerala,India,239901,man-418432
MA-MA-23831,Management,Noida,Uttar Pradesh,India,258710,man-436373
MA-GE-99473,Management,Delhi,Delhi,India,407295,man-359166
IT-CY-32101,IT and Technology,Kochi,Kerala,India,362711,man-526406
MA-FI-77780,Management,Ahmedabad,Gujarat,India,445031,man-389719
MA-PR-61823,Management,Indore,Madhya Pradesh,India,178470,man-583135
IT-DA-34868,IT and Technology,Visakhapatnam,Andhra Pradesh,India,401798,man-605931
IT-IT-32079,IT and Technology,Nagpur,Maharashtra,India,329478,man-883211
MA-GE-29243,Management,Kochi,Kerala,India,418009,man-623109
IT-DE-49046,IT and Technology,Bengaluru,Karnataka,India,461772,man-826683
IT-DA-56909,IT and Technology,Coimbatore,Tamil Nadu,India,221844,man-600397
MA-HU-23906,Management,Pune,Maharashtra,India,286648,man-215592
IT-SY-13545,IT and Technology,Kolkata,West Bengal,India,135807,man-722859
IT-CL-72588,IT and Technology,Jaipur,Rajasthan,India,437113,man-519966
IT-IT-39552,IT and Technology,Jaipur,Rajasthan,India,103494,man-317675
IT-SO-38721,IT and Technology,Jaipur,Rajasthan,India,426258,man-796456
MA-MA-86686,Management,Hyderabad,Telangana,India,364863,man-769098
IT-FR-56908,IT and Technology,Coimbatore,Tamil Nadu,India,156281,man-218601
MA-CU-74152,Management,Jaipur,Rajasthan,India,404836,man-417802
IT-IT-24021,IT and Technology,Visakhapatnam,Andhra Pradesh,India,351162,man-732601
MA-OP-40329,Management,Bengaluru,Karnataka,India,376445,man-853538
IT-SO-15770,IT and Technology,Indore,Madhya Pradesh,India,185960,man-289232
MA-SA-22270,Management,Jaipur,Rajasthan,India,298763,man-532432
IT-CL-89494,IT and Technology,Mumbai,Maharashtra,India,367793,man-677068
MA-HU-33104,Management,Bhopal,Madhya Pradesh,India,170701,man-105790
IT-SY-43682,IT and Technology,Visakhapatnam,Andhra Pradesh,India,361860,man-593227
IT-DA-55754,IT and Technology,Kolkata,West Bengal,India,150257,man-447434
MA-SA-86717,Management,Coimbatore,Tamil Nadu,India,243088,man-878264
MA-CU-92930,Management,Hyderabad,Telangana,India,231606,man-802545
IT-DA-30650,IT and Technology,Bhopal,Madhya Pradesh,India,204207,man-270271
MA-FI-54508,Management,Hyderabad,Telangana,India,473699,man-779731
MA-SA-47276,Management,Chandigarh,Chandigarh,India,304504,man-292815
MA-IT-53469,Management,Noida,Uttar Pradesh,India,338432,man-186380
IT-FR-23448,IT and Technology,Visakhapatnam,Andhra Pradesh,India,259763,man-772234
IT-DA-50574,IT and Technology,Nagpur,Maharashtra,India,288489,man-595930
MA-SA-35021,Management,Bhopal,Madhya Pradesh,India,277042,man-259508
MA-FI-32203,Management,Lucknow,Uttar Pradesh,India,175394,man-755679
MA-IT-54468,Management,Indore,Madhya Pradesh,India,156668,man-886780
MA-SA-32738,Management,Chennai,Tamil Nadu,India,184495,man-455112
MA-GE-15557,Management,Vadodara,Gujarat,India,480462,man-722158
IT-SO-47911,IT and Technology,Chandigarh,Chandigarh,India,102024,man-584665
IT-DE-10708,IT and Technology,Nagpur,Maharashtra,India,217039,man-247862
IT-IT-85918,IT and Technology,Coimbatore,Tamil Nadu,India,191673,man-857920
IT-SY-55926,IT and Technology,Kochi,Kerala,India,258918,man-493881
MA-IT-91903,Management,Vadodara,Gujarat,India,146392,man-319612
IT-CL-27234,IT and Technology,Kolkata,West Bengal,India,374001,man-121545
MA-HU-12962,Management,Ahmedabad,Gujarat,India,393803,man-864803
IT-SY-81984,IT and Technology,Hyderabad,Telangana,India,365761,man-141857
IT-SY-39952,IT and Technology,Noida,Uttar Pradesh,India,215929,man-920498
MA-PR-23215,Management,Bhopal,Madhya Pradesh,India,363905,man-751037
IT-NE-88243,IT and Technology,Kolkata,West Bengal,India,114429,man-111408
MA-GE-98022,Management,Chennai,Tamil Nadu,India,397020,man-674201
MA-GE-57587,Management,Nagpur,Maharashtra,India,443207,man-727265
MA-IT-55361,Management,Gurgaon,Haryana,India,234930,man-918039
IT-FR-24329,IT and Technology,Bhopal,Madhya Pradesh,India,158833,man-974978
MA-SA-70395,Management,Jaipur,Rajasthan,India,490127,man-136809
IT-NE-57825,IT and Technology,Chandigarh,Chandigarh,India,330078,man-102477
IT-DA-36765,IT and Technology,Coimbatore,Tamil Nadu,India,360318,man-333964
MA-GE-17080,Management,Chandigarh,Chandigarh,India,480361,man-140107
IT-IT-82692,IT and Technology,Nagpur,Maharashtra,India,169480,man-160774
IT-FR-94023,IT and Technology,Indore,Madhya Pradesh,India,491176,man-346948
IT-SY-50451,IT and Technology,Nagpur,Maharashtra,India,321899,man-742667
MA-IT-75198,Management,Ahmedabad,Gujarat,India,310848,man-298402
MA-CU-65406,Management,Jaipur,Rajasthan,India,219141,man-896403
IT-SY-60896,IT and Technology,Gurgaon,Haryana,India,428600,man-446177
IT-IT-78397,IT and Technology,Kolkata,West Bengal,India,345356,man-814844
MA-OP-96758,Management,Pune,Maharashtra,India,137505,man-875878
MA-MA-10095,Management,Nagpur,Maharashtra,India,260871,man-996257
MA-GE-76953,Management,Ahmedabad,Gujarat,India,180447,man-352524
MA-FI-85953,Management,Noida,Uttar Pradesh,India,149573,man-740495
IT-DE-63622,IT and Technology,Hyderabad,Telangana,India,442121,man-341399
MA-SA-23066,Management,Chennai,Tamil Nadu,India,388190,man-233996
MA-PR-94773,Management,Ahmedabad,Gujarat,India,180180,man-827675
IT-CY-13252,IT and Technology,Chandigarh,Chandigarh,India,436832,man-893366
MA-HU-97367,Management,Indore,Madhya Pradesh,India,254440,man-239432
MA-CU-97714,Management,Nagpur,Maharashtra,India,258033,man-932307
MA-GE-60847,Management,Delhi,Delhi,India,328112,man-236597
MA-GE-87489,Management,Gurgaon,Haryana,India,469598,man-437135
IT-DA-13197,IT and Technology,Jaipur,Rajasthan,India,472224,man-621331
IT-FR-74636,IT and Technology,Visakhapatnam,Andhra Pradesh,India,354843,man-648131
MA-GE-29231,Management,Bengaluru,Karnataka,India,180515,man-214321
IT-IT-97087,IT and Technology,Vadodara,Gujarat,India,220458,man-214013
MA-SA-76053,Management,Coimbatore,Tamil Nadu,India,352864,man-940676
IT-DE-19717,IT and Technology,Delhi,Delhi,India,268938,man-800378
IT-SY-47020,IT and Technology,Indore,Madhya Pradesh,India,419206,man-578681
MA-GE-39816,Management,Visakhapatnam,Andhra Pradesh,India,227109,man-711835
IT-DE-49582,IT and Technology,Vadodara,Gujarat,India,110846,man-693248
MA-PR-44351,Management,Gurgaon,Haryana,India,405517,man-825644
MA-IT-99313,Management,Mumbai,Maharashtra,India,210561,man-997033
MA-MA-40258,Management,Pune,Maharashtra,India,206062,man-233773
MA-CU-67608,Management,Mumbai,Maharashtra,India,183344,man-814032
IT-DA-71825,IT and Technology,Hyderabad,Telangana,India,477197,man-335825
MA-PR-89761,Management,Kolkata,West Bengal,India,143577,man-786609
MA-MA-28830,Management,Visakhapatnam,Andhra Pradesh,India,353843,man-471612
IT-IT-85949,IT and Technology,Jaipur,Rajasthan,India,281232,man-349279
IT-SY-29634,IT and Technology,Nagpur,Maharashtra,India,289931,man-501083
MA-OP-55811,Management,Mumbai,Maharashtra,India,329574,man-727402
MA-HU-72142,Management,Delhi,Delhi,India,239078,man-231474
MA-GE-49248,Management,Vadodara,Gujarat,India,269954,man-168763
IT-SY-53219,IT and Technology,Hyderabad,Telangana,India,379314,man-527447
MA-FI-35458,Management,Pune,Maharashtra,India,409937,man-419245
IT-CL-25580,IT and Technology,Nagpur,Maharashtra,India,216037,man-882322
MA-PR-57517,Management,Kochi,Kerala,India,454095,man-646272
IT-CL-67578,IT and Technology,Chennai,Tamil Nadu,India,343335,man-294796
IT-CY-35983,IT and Technology,Coimbatore,Tamil Nadu,India,399718,man-620225
IT-DA-75192,IT and Technology,Gurgaon,Haryana,India,401429,man-151624
MA-HU-25329,Management,Indore,Madhya Pradesh,India,138321,man-954266
MA-IT-84711,Management,Bengaluru,Karnataka,India,253442,man-471223
MA-FI-86344,Management,Visakhapatnam,Andhra Pradesh,India,362256,man-218716
MA-FI-45258,Management,Bengaluru,Karnataka,India,473130,man-297547
IT-DE-90880,IT and Technology,Chennai,Tamil Nadu,India,414321,man-719860
IT-CL-32763,IT and Technology,Kolkata,West Bengal,India,212472,man-846729
IT-SO-89527,IT and Technology,Kochi,Kerala,India,300792,man-416457
IT-CL-70207,IT and Technology,Pune,Maharashtra,India,498755,man-531736
MA-MA-79005,Management,Jaipur,Rajasthan,India,162335,man-515548
MA-PR-40651,Management,Ahmedabad,Gujarat,India,361657,man-855476
MA-FI-97049,Management,Mumbai,Maharashtra,India,457535,man-655214
MA-PR-15857,Management,Coimbatore,Tamil Nadu,India,317020,man-269060
MA-MA-82801,Management,Gurgaon,Haryana,India,484242,man-646906
IT-CL-57933,IT and Technology,Pune,Maharashtra,India,112770,man-147020
MA-CU-42169,Management,Pune,Maharashtra,India,451979,man-260465
MA-PR-41017,Management,Bhopal,Madhya Pradesh,India,367858,man-271292
IT-NE-99488,IT and Technology,Indore,Madhya Pradesh,India,382710,man-845937
MA-GE-59384,Management,Bengaluru,Karnataka,India,433055,man-204431
MA-OP-49608,Management,Kolkata,West Bengal,India,327796,man-330446
IT-FR-39489,IT and Technology,Jaipur,Rajasthan,India,425045,man-671757
MA-SA-61376,Management,Vadodara,Gujarat,India,494478,man-973546
IT-DE-28756,IT and Technology,Vadodara,Gujarat,India,349079,man-779574
IT-DA-96232,IT and Technology,Chandigarh,Chandigarh,India,247572,man-540413
IT-SO-67720,IT and Technology,Pune,Maharashtra,India,356218,man-736743
IT-DA-76493,IT and Technology,Kolkata,West Bengal,India,127616,man-282569
IT-DA-20944,IT and Technology,Bengaluru,Karnataka,India,110885,man-593642
MA-PR-77207,Management,Lucknow,Uttar Pradesh,India,244190,man-985586
MA-MA-86267,Management,Mumbai,Maharashtra,India,184137,man-764013
IT-DA-16350,IT and Technology,Bengaluru,Karnataka,India,309427,man-559611
IT-DA-79934,IT and Technology,Kolkata,West Bengal,India,485858,man-156441
MA-SA-51455,Management,Bengaluru,Karnataka,India,211727,man-590186
IT-DE-37918,IT and Technology,Vadodara,Gujarat,India,117347,man-142516
IT-DA-87064,IT and Technology,Kolkata,West Bengal,India,364825,man-497140
IT-NE-94134,IT and Technology,Coimbatore,Tamil Nadu,India,493941,man-252991
IT-SO-72966,IT and Technology,Delhi,Delhi,India,298701,man-890817
MA-HU-94505,Management,Hyderabad,Telangana,India,258027,man-160055
MA-OP-25331,Management,Vadodara,Gujarat,India,267006,man-456708
MA-IT-80224,Management,Delhi,Delhi,India,496863,man-189215
IT-DE-96629,IT and Technology,Vadodara,Gujarat,India,489826,man-496531
MA-SA-68393,Management,Bhopal,Madhya Pradesh,India,251466,man-947314
MA-PR-80564,Management,Kolkata,West Bengal,India,207293,man-672880
IT-CY-93144,IT and Technology,Coimbatore,Tamil Nadu,India,105576,man-621238
MA-OP-20080,Management,Bengaluru,Karnataka,India,239731,man-148264
MA-PR-77665,Management,Pune,Maharashtra,India,280154,man-805007
IT-CL-94898,IT and Technology,Kochi,Kerala,India,247320,man-932142
IT-SO-56371,IT and Technology,Visakhapatnam,Andhra Pradesh,India,186704,man-339010
IT-CL-25796,IT and Technology,Lucknow,Uttar Pradesh,India,329810,man-720842
IT-SO-31335,IT and Technology,Pune,Maharashtra,India,460360,man-580975
IT-DA-12447,IT and Technology,Bengaluru,Karnataka,India,316796,man-260759
IT-DE-85439,IT and Technology,Vadodara,Gujarat,India,345492,man-658044
MA-IT-61046,Management,Gurgaon,Haryana,India,240749,man-572138
MA-OP-11301,Management,Vadodara,Gujarat,India,453883,man-775150
MA-IT-14254,Management,Indore,Madhya Pradesh,India,446658,man-851785
